month	prcp	t2m	u10m	v10m
1	2.41	0.59	0.42	0.50
2	1.83	0.56	0.41	0.49
3	2.36	0.63	0.42	0.49
4	4.84	0.59	0.42	0.51
5	9.31	0.64	0.51	0.58
6	14.31	0.52	0.44	0.51
7	15.71	0.56	0.48	0.53
8	18.66	0.61	0.55	0.55
9	14.89	0.52	0.48	0.54
10	11.47	0.54	0.44	0.53
11	2.15	0.51	0.38	0.44
12	2.23	0.67	0.43	0.50
