month	prcp	t2m	u10m	v10m
1	1.04	0.47	0.31	0.38
2	0.80	0.45	0.31	0.38
3	1.09	0.50	0.31	0.37
4	2.38	0.47	0.32	0.38
5	4.62	0.50	0.38	0.43
6	7.16	0.41	0.32	0.37
7	8.54	0.45	0.36	0.39
8	9.94	0.48	0.40	0.41
9	8.51	0.41	0.35	0.40
10	5.23	0.42	0.33	0.39
11	0.70	0.40	0.28	0.33
12	1.11	0.54	0.31	0.37
