year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.685	-0.170	-0.108	-0.124
2025-2034	-0.745	-0.170	-0.109	-0.126
2035-2044	-0.696	-0.170	-0.108	-0.126
2045-2054	-0.682	-0.168	-0.107	-0.123
2055-2064	-0.712	-0.169	-0.105	-0.122
2065-2074	-0.780	-0.167	-0.107	-0.124
2075-2080	-0.754	-0.169	-0.108	-0.125
