month	prcp	t2m	u10m	v10m
1	3.86	0.77	0.42	0.47
2	4.38	0.77	0.45	0.48
3	5.51	0.79	0.47	0.50
4	6.24	0.80	0.46	0.50
5	13.66	0.82	0.47	0.52
6	19.07	0.87	0.53	0.57
7	18.15	0.78	0.47	0.52
8	21.42	0.81	0.50	0.54
9	20.00	0.77	0.45	0.52
10	12.54	0.72	0.44	0.50
11	5.62	0.70	0.40	0.44
12	4.10	0.74	0.40	0.44
