month	prcp	t2m	u10m	v10m
1	0.046	0.008	0.020	0.002
2	0.060	0.015	0.022	0.004
3	0.054	0.019	0.031	0.018
4	0.064	0.010	0.029	0.016
5	0.049	0.004	0.027	0.009
6	-0.003	0.008	0.023	0.003
7	0.023	0.006	0.012	-0.002
8	0.044	0.015	0.016	0.005
9	0.051	0.003	0.016	0.006
10	0.049	-0.008	0.024	0.011
11	0.049	0.003	0.025	0.004
12	0.056	0.009	0.021	0.002
