month	prcp	t2m	u10m	v10m
1	-0.007	0.003	0.015	0.014
2	-0.002	0.002	0.014	0.015
3	-0.003	0.002	0.015	0.016
4	-0.005	0.002	0.014	0.015
5	-0.004	0.002	0.013	0.014
6	-0.005	0.001	0.014	0.015
7	-0.007	0.001	0.011	0.015
8	-0.008	0.001	0.009	0.013
9	-0.007	0.001	0.010	0.013
10	-0.007	0.002	0.013	0.012
11	-0.008	0.002	0.012	0.011
12	-0.009	0.003	0.014	0.013
