month	prcp	t2m	u10m	v10m
1	-0.272	-0.152	-0.100	-0.134
2	-0.360	-0.145	-0.108	-0.142
3	-0.362	-0.149	-0.107	-0.143
4	-0.464	-0.154	-0.101	-0.135
5	-0.748	-0.155	-0.094	-0.128
6	-0.995	-0.164	-0.102	-0.139
7	-0.696	-0.148	-0.095	-0.127
8	-0.918	-0.160	-0.100	-0.120
9	-0.705	-0.157	-0.096	-0.114
10	-0.317	-0.165	-0.095	-0.123
11	-0.211	-0.160	-0.091	-0.121
12	-0.262	-0.160	-0.099	-0.132
