month	prcp	t2m	u10m	v10m
1	0.005	-0.020	-0.022	-0.055
2	0.007	-0.007	-0.021	-0.053
3	0.011	-0.010	-0.016	-0.048
4	0.028	-0.010	-0.006	-0.033
5	0.045	-0.002	0.004	-0.021
6	0.072	-0.001	-0.002	-0.029
7	0.054	0.004	-0.004	-0.029
8	0.091	-0.003	-0.002	-0.015
9	0.061	-0.008	-0.006	-0.014
10	0.007	-0.038	-0.020	-0.043
11	0.006	-0.036	-0.018	-0.048
12	0.002	-0.031	-0.023	-0.056
