month	prcp	t2m	u10m	v10m
1	2.29	2.30	0.77	0.94
2	3.11	2.29	0.88	1.08
3	4.39	2.33	0.98	1.22
4	5.52	2.03	0.99	1.19
5	9.16	1.50	0.90	1.04
6	12.82	1.16	0.81	0.93
7	9.24	0.97	0.86	0.96
8	12.37	1.02	0.93	0.98
9	9.50	1.00	0.77	0.91
10	4.19	1.28	0.65	0.82
11	2.10	1.64	0.67	0.83
12	2.22	2.08	0.73	0.89
