month	prcp	t2m	u10m	v10m
1	-0.006	-0.029	-0.027	-0.062
2	-0.006	-0.015	-0.025	-0.061
3	-0.001	-0.017	-0.020	-0.055
4	0.015	-0.016	-0.009	-0.040
5	0.030	-0.008	0.001	-0.028
6	0.055	-0.006	-0.005	-0.035
7	0.039	-0.003	-0.007	-0.035
8	0.072	-0.009	-0.006	-0.021
9	0.045	-0.015	-0.010	-0.020
10	-0.002	-0.046	-0.023	-0.050
11	-0.004	-0.045	-0.022	-0.055
12	-0.010	-0.039	-0.027	-0.064
