month	prcp	t2m	u10m	v10m
1	-0.289	-0.166	-0.107	-0.143
2	-0.381	-0.159	-0.115	-0.152
3	-0.384	-0.162	-0.115	-0.154
4	-0.491	-0.166	-0.108	-0.145
5	-0.790	-0.168	-0.101	-0.138
6	-1.049	-0.176	-0.109	-0.150
7	-0.738	-0.161	-0.101	-0.137
8	-0.976	-0.173	-0.107	-0.130
9	-0.754	-0.170	-0.103	-0.124
10	-0.341	-0.178	-0.102	-0.133
11	-0.228	-0.174	-0.097	-0.130
12	-0.280	-0.174	-0.106	-0.142
