month	prcp	t2m	u10m	v10m
1	0.319	0.052	0.085	0.105
2	0.293	0.050	0.080	0.104
3	0.371	0.045	0.077	0.101
4	0.431	0.043	0.073	0.104
5	0.579	0.042	0.073	0.098
6	0.742	0.049	0.075	0.092
7	0.733	0.048	0.075	0.101
8	0.741	0.046	0.077	0.095
9	0.663	0.050	0.069	0.095
10	0.657	0.045	0.075	0.093
11	0.340	0.057	0.079	0.103
12	0.291	0.046	0.082	0.099
