month	prcp	t2m	u10m	v10m
1	0.078	0.020	0.033	0.049
2	0.090	0.020	0.037	0.049
3	0.055	0.017	0.030	0.050
4	0.115	0.008	0.032	0.043
5	0.186	0.029	0.029	0.043
6	0.142	0.032	0.035	0.046
7	0.206	0.034	0.034	0.050
8	0.267	0.022	0.026	0.052
9	0.191	0.041	0.036	0.052
10	0.169	0.029	0.039	0.049
11	0.074	0.024	0.036	0.043
12	0.113	0.019	0.030	0.042
