month	prcp	t2m	u10m	v10m
1	3.62	0.98	0.49	0.54
2	5.08	0.98	0.54	0.60
3	5.89	0.99	0.57	0.63
4	10.02	1.04	0.59	0.65
5	17.24	1.09	0.60	0.67
6	24.00	1.14	0.63	0.73
7	18.90	1.00	0.56	0.64
8	23.27	1.05	0.61	0.67
9	18.85	0.97	0.56	0.63
10	9.01	0.91	0.49	0.56
11	4.60	0.92	0.46	0.51
12	4.30	0.96	0.49	0.54
