year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.534	-0.176	-0.103	-0.132
2025-2034	-0.496	-0.177	-0.101	-0.128
2035-2044	-0.502	-0.178	-0.103	-0.130
2045-2054	-0.497	-0.179	-0.104	-0.129
2055-2064	-0.508	-0.177	-0.101	-0.127
2065-2074	-0.511	-0.176	-0.103	-0.128
2075-2080	-0.515	-0.180	-0.100	-0.127
