year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.006	0.001	0.003	0.005
2025-2034	-0.011	-0.000	-0.008	-0.003
2035-2044	-0.010	-0.000	-0.007	-0.003
2045-2054	-0.010	-0.000	-0.007	-0.002
2055-2064	-0.009	-0.000	-0.008	-0.003
2065-2074	-0.010	-0.000	-0.008	-0.003
2075-2080	-0.012	-0.000	-0.007	-0.004
