month	prcp	t2m	u10m	v10m
1	0.123	0.015	0.033	0.048
2	0.072	0.023	0.027	0.053
3	0.128	0.011	0.030	0.052
4	0.119	0.040	0.032	0.052
5	0.129	0.045	0.027	0.046
6	0.185	0.057	0.034	0.053
7	0.185	0.038	0.030	0.040
8	0.168	0.048	0.034	0.053
9	0.146	0.048	0.032	0.064
10	0.132	0.030	0.036	0.048
11	0.127	0.037	0.032	0.048
12	0.090	0.017	0.037	0.052
