month	prcp	t2m	u10m	v10m
1	1.00	0.43	0.29	0.35
2	0.76	0.42	0.30	0.37
3	1.02	0.48	0.30	0.35
4	2.50	0.48	0.31	0.37
5	4.74	0.50	0.36	0.42
6	7.16	0.40	0.32	0.37
7	8.41	0.43	0.35	0.37
8	9.95	0.48	0.41	0.42
9	8.34	0.38	0.34	0.39
10	5.08	0.40	0.32	0.38
11	0.71	0.34	0.26	0.32
12	1.10	0.47	0.30	0.36
