month	prcp	t2m	u10m	v10m
1	1.11	0.47	0.34	0.41
2	0.88	0.46	0.33	0.42
3	1.31	0.52	0.34	0.41
4	2.83	0.53	0.36	0.43
5	5.07	0.56	0.40	0.48
6	7.79	0.42	0.35	0.43
7	9.17	0.45	0.40	0.46
8	10.90	0.49	0.45	0.48
9	9.34	0.42	0.40	0.47
10	5.57	0.42	0.37	0.46
11	0.83	0.39	0.31	0.38
12	1.35	0.49	0.35	0.42
