month	prcp	t2m	u10m	v10m
1	0.246	0.030	0.046	0.077
2	0.250	0.026	0.046	0.071
3	0.323	0.026	0.045	0.075
4	0.267	0.023	0.045	0.077
5	0.208	0.027	0.043	0.073
6	0.205	0.038	0.054	0.071
7	0.209	0.034	0.054	0.073
8	0.144	0.034	0.047	0.079
9	0.137	0.037	0.049	0.077
10	0.189	0.034	0.050	0.067
11	0.315	0.036	0.052	0.073
12	0.254	0.035	0.052	0.068
