month	prcp	t2m	u10m	v10m
1	0.099	0.015	0.030	0.042
2	0.123	0.016	0.031	0.041
3	0.092	0.014	0.026	0.042
4	0.107	0.004	0.029	0.039
5	0.167	0.022	0.027	0.039
6	0.169	0.026	0.033	0.044
7	0.231	0.028	0.031	0.043
8	0.237	0.016	0.025	0.047
9	0.218	0.032	0.034	0.048
10	0.198	0.022	0.035	0.043
11	0.111	0.019	0.030	0.039
12	0.133	0.013	0.025	0.038
