month	prcp	t2m	u10m	v10m
1	4.43	0.93	0.56	0.56
2	4.36	0.96	0.56	0.56
3	4.77	1.00	0.58	0.59
4	7.67	1.01	0.59	0.61
5	13.93	0.98	0.61	0.63
6	24.76	1.07	0.67	0.72
7	29.17	1.11	0.74	0.85
8	30.58	1.04	0.70	0.76
9	21.01	0.92	0.60	0.65
10	14.90	0.92	0.61	0.64
11	9.13	0.94	0.58	0.58
12	6.65	0.93	0.57	0.55
