month	prcp	t2m	u10m	v10m
1	0.43	0.99	0.92	0.94
2	0.39	0.99	0.92	0.93
3	0.27	0.99	0.90	0.91
4	0.20	0.99	0.88	0.88
5	0.23	0.99	0.85	0.86
6	0.25	0.98	0.80	0.79
7	0.31	0.97	0.83	0.83
8	0.27	0.97	0.84	0.82
9	0.23	0.99	0.85	0.81
10	0.29	0.98	0.90	0.92
11	0.33	0.98	0.91	0.93
12	0.43	0.99	0.92	0.95
