month	prcp	t2m	u10m	v10m
1	0.60	1.00	0.97	0.98
2	0.52	1.00	0.97	0.98
3	0.31	0.99	0.95	0.97
4	0.35	0.99	0.95	0.96
5	0.41	0.99	0.94	0.95
6	0.46	0.99	0.92	0.92
7	0.55	0.99	0.95	0.97
8	0.47	0.99	0.94	0.92
9	0.39	0.99	0.92	0.87
10	0.42	0.99	0.96	0.97
11	0.37	1.00	0.97	0.98
12	0.43	0.99	0.96	0.97
