month	prcp	t2m	u10m	v10m
1	2.59	2.38	0.63	0.80
2	3.29	2.32	0.71	0.90
3	4.26	2.10	0.76	0.99
4	4.80	1.75	0.77	0.96
5	8.94	1.23	0.75	0.89
6	12.75	1.00	0.82	0.87
7	11.81	0.88	0.82	0.91
8	16.02	0.89	0.89	0.93
9	12.39	0.88	0.74	0.82
10	7.01	1.35	0.65	0.75
11	3.10	1.65	0.64	0.71
12	2.59	2.13	0.64	0.76
