month	prcp	t2m	u10m	v10m
1	0.27	0.96	0.64	0.75
2	0.25	0.96	0.55	0.62
3	0.20	0.96	0.46	0.42
4	0.14	0.96	0.36	0.25
5	0.13	0.97	0.31	0.22
6	0.12	0.98	0.34	0.38
7	0.12	0.98	0.35	0.31
8	0.12	0.98	0.23	0.23
9	0.15	0.98	0.38	0.34
10	0.25	0.98	0.66	0.73
11	0.29	0.98	0.73	0.81
12	0.29	0.97	0.68	0.79
