month	prcp	t2m	u10m	v10m
1	2.92	2.61	0.75	0.94
2	3.70	2.54	0.82	1.04
3	4.69	2.33	0.89	1.13
4	5.29	1.96	0.89	1.09
5	9.85	1.44	0.88	1.03
6	13.89	1.21	0.95	1.02
7	12.84	1.07	0.94	1.05
8	17.43	1.09	1.02	1.07
9	13.61	1.07	0.85	0.96
10	7.62	1.55	0.76	0.88
11	3.46	1.85	0.75	0.84
12	2.91	2.34	0.75	0.89
