month	prcp	t2m	u10m	v10m
1	2.763	2.686	0.928	1.270
2	2.677	2.747	0.913	1.274
3	2.890	2.760	0.848	1.304
4	2.521	2.944	0.862	1.400
5	2.445	3.103	0.817	1.435
6	1.830	3.265	0.875	1.509
7	2.321	3.261	0.836	1.519
8	1.388	3.222	0.805	1.529
9	2.978	3.133	0.880	1.558
10	1.605	2.939	0.853	1.454
11	2.426	2.803	0.869	1.335
12	2.642	2.741	0.878	1.303
