month	prcp	t2m	u10m	v10m
1	1.962	0.228	0.342	0.598
2	1.779	0.220	0.335	0.583
3	1.707	0.166	0.316	0.576
4	1.433	0.173	0.309	0.572
5	0.118	0.177	0.299	0.582
6	-0.959	0.137	0.288	0.543
7	-0.920	0.152	0.260	0.494
8	-0.807	0.184	0.278	0.540
9	-0.508	0.232	0.329	0.574
10	1.057	0.247	0.328	0.574
11	1.873	0.222	0.336	0.609
12	1.590	0.225	0.338	0.608
