month	prcp	t2m	u10m	v10m
1	5.02	0.43	0.70	0.78
2	4.73	0.44	0.69	0.79
3	4.43	0.45	0.72	0.87
4	5.90	0.44	0.64	0.88
5	8.34	0.49	0.78	0.90
6	12.97	0.43	0.83	1.03
7	11.09	0.41	0.80	0.89
8	15.48	0.48	0.98	1.08
9	12.83	0.41	0.87	1.06
10	13.76	0.41	0.81	1.04
11	4.02	0.38	0.66	0.77
12	5.40	0.48	0.72	0.93
