month	prcp	t2m	u10m	v10m
1	0.55	0.99	0.96	0.98
2	0.45	0.99	0.96	0.98
3	0.28	0.99	0.94	0.96
4	0.30	0.99	0.95	0.96
5	0.35	0.99	0.94	0.95
6	0.43	0.99	0.91	0.92
7	0.52	0.99	0.94	0.96
8	0.45	0.99	0.94	0.92
9	0.36	0.99	0.92	0.87
10	0.41	0.99	0.96	0.97
11	0.29	0.99	0.97	0.98
12	0.38	0.99	0.95	0.97
