month	prcp	t2m	u10m	v10m
1	4.50	2.99	1.27	1.52
2	3.98	3.30	1.39	1.72
3	9.01	3.11	1.63	1.98
4	13.00	2.99	1.65	1.94
5	19.32	2.19	1.55	1.74
6	36.30	2.05	1.52	1.80
7	23.10	1.63	1.42	1.67
8	36.60	1.67	1.59	1.84
9	33.36	1.75	1.47	1.73
10	10.37	1.89	1.07	1.28
11	7.02	2.28	1.14	1.33
12	6.73	2.73	1.16	1.37
