month	prcp	t2m	u10m	v10m
1	0.010	-0.002	0.003	0.005
2	0.015	0.002	0.002	0.005
3	0.013	0.002	0.004	0.006
4	0.007	0.005	0.001	0.007
5	0.008	0.006	0.001	0.006
6	0.012	0.006	0.002	0.008
7	0.010	0.007	0.002	0.005
8	0.011	0.004	0.003	0.006
9	0.017	0.003	0.001	0.008
10	0.026	0.002	0.003	0.007
11	0.016	0.001	0.003	0.006
12	0.013	-0.003	0.005	0.006
