month	prcp	t2m	u10m	v10m
1	-0.031	-0.000	-0.001	-0.001
2	-0.040	-0.000	-0.001	-0.001
3	-0.041	-0.000	-0.000	-0.001
4	-0.046	-0.001	-0.002	-0.002
5	-0.048	-0.001	-0.002	-0.002
6	-0.032	-0.001	-0.002	-0.001
7	-0.040	-0.001	-0.002	-0.001
8	-0.021	-0.001	-0.001	-0.002
9	-0.030	-0.001	-0.002	-0.001
10	-0.036	-0.001	-0.001	-0.001
11	-0.052	-0.000	-0.001	-0.001
12	-0.032	-0.000	-0.002	-0.001
