month	prcp	t2m	u10m	v10m
1	0.136	0.012	0.011	0.006
2	0.127	0.011	0.010	0.001
3	0.129	0.011	0.001	0.014
4	0.118	0.014	0.011	0.021
5	0.116	0.016	0.013	0.017
6	0.176	0.020	0.016	-0.002
7	0.193	0.012	0.008	0.005
8	0.188	0.017	0.012	0.005
9	0.172	0.019	0.014	0.007
10	0.125	0.002	0.010	0.007
11	0.132	-0.008	0.010	0.008
12	0.142	0.003	0.015	0.004
