month	prcp	t2m	u10m	v10m
1	4.30	0.91	0.52	0.55
2	4.53	0.93	0.53	0.58
3	4.77	0.97	0.55	0.58
4	7.38	0.99	0.56	0.61
5	13.84	0.98	0.59	0.60
6	24.63	1.05	0.64	0.69
7	29.53	1.01	0.73	0.77
8	30.64	1.00	0.66	0.73
9	21.93	0.90	0.57	0.63
10	15.39	0.91	0.57	0.61
11	8.85	0.93	0.54	0.55
12	6.53	0.94	0.54	0.54
