month	prcp	t2m	u10m	v10m
1	-0.409	-0.209	-0.122	-0.169
2	-0.423	-0.207	-0.117	-0.156
3	-0.409	-0.226	-0.115	-0.145
4	-0.414	-0.229	-0.109	-0.139
5	-0.545	-0.206	-0.103	-0.128
6	-0.639	-0.193	-0.108	-0.140
7	-0.585	-0.193	-0.100	-0.131
8	-0.711	-0.181	-0.103	-0.128
9	-0.683	-0.175	-0.105	-0.125
10	-0.514	-0.183	-0.121	-0.160
11	-0.418	-0.196	-0.124	-0.169
12	-0.415	-0.214	-0.121	-0.164
