month	prcp	t2m	u10m	v10m
1	-0.093	-0.060	-0.029	-0.068
2	-0.069	-0.057	-0.024	-0.054
3	-0.051	-0.075	-0.019	-0.041
4	-0.057	-0.080	-0.014	-0.038
5	0.015	-0.058	-0.007	-0.026
6	0.073	-0.041	-0.008	-0.031
7	0.083	-0.048	-0.006	-0.029
8	0.127	-0.031	-0.005	-0.021
9	0.086	-0.027	-0.009	-0.021
10	-0.017	-0.040	-0.024	-0.055
11	-0.133	-0.057	-0.032	-0.072
12	-0.134	-0.069	-0.029	-0.067
