month	prcp	t2m	u10m	v10m
1	-0.021	0.002	0.015	0.015
2	-0.026	0.002	0.017	0.019
3	-0.023	0.001	0.016	0.021
4	-0.017	0.002	0.016	0.025
5	-0.008	0.002	0.012	0.023
6	-0.006	0.001	0.009	0.021
7	-0.014	0.001	0.009	0.019
8	-0.014	0.001	0.007	0.016
9	-0.019	0.001	0.008	0.014
10	-0.017	0.002	0.011	0.013
11	-0.022	0.002	0.011	0.013
12	-0.021	0.002	0.012	0.013
