month	prcp	t2m	u10m	v10m
1	-0.053	-0.076	-0.039	-0.098
2	-0.042	-0.070	-0.032	-0.076
3	-0.029	-0.088	-0.026	-0.056
4	-0.043	-0.095	-0.019	-0.050
5	0.008	-0.069	-0.010	-0.035
6	0.050	-0.050	-0.010	-0.044
7	0.068	-0.059	-0.010	-0.041
8	0.108	-0.039	-0.008	-0.029
9	0.083	-0.035	-0.013	-0.032
10	0.038	-0.051	-0.032	-0.085
11	-0.066	-0.074	-0.041	-0.108
12	-0.079	-0.087	-0.037	-0.099
