month	prcp	t2m	u10m	v10m
1	1.01	0.46	0.31	0.38
2	0.82	0.44	0.31	0.40
3	1.04	0.50	0.31	0.37
4	2.53	0.50	0.33	0.38
5	4.74	0.51	0.37	0.43
6	7.14	0.42	0.33	0.39
7	8.43	0.46	0.37	0.40
8	10.01	0.50	0.42	0.43
9	8.40	0.41	0.36	0.40
10	5.14	0.42	0.33	0.40
11	0.74	0.39	0.28	0.34
12	1.16	0.50	0.31	0.39
