year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.559	-0.177	-0.102	-0.142
2025-2034	-0.538	-0.177	-0.102	-0.143
2035-2044	-0.585	-0.178	-0.105	-0.145
2045-2054	-0.577	-0.176	-0.104	-0.143
2055-2064	-0.550	-0.176	-0.103	-0.141
2065-2074	-0.554	-0.174	-0.102	-0.141
2075-2080	-0.558	-0.176	-0.101	-0.142
