year_bin	prcp	t2m	u10m	v10m
2015-2024	0.022	-0.035	-0.017	-0.057
2025-2034	0.018	-0.035	-0.019	-0.059
2035-2044	0.017	-0.036	-0.019	-0.059
2045-2054	0.013	-0.036	-0.021	-0.058
2055-2064	0.008	-0.035	-0.021	-0.056
2065-2074	0.020	-0.031	-0.019	-0.055
2075-2080	0.018	-0.033	-0.017	-0.056
