month	prcp	t2m	u10m	v10m
1	3.76	0.93	0.49	0.54
2	4.15	0.93	0.51	0.56
3	5.32	0.96	0.56	0.61
4	9.83	1.02	0.57	0.64
5	16.32	1.03	0.57	0.65
6	21.37	1.06	0.59	0.68
7	17.33	0.96	0.54	0.62
8	20.37	0.99	0.58	0.63
9	17.22	0.94	0.54	0.59
10	8.33	0.86	0.47	0.53
11	4.54	0.87	0.46	0.50
12	3.79	0.92	0.46	0.51
