month	prcp	t2m	u10m	v10m
1	1.01	0.45	0.29	0.36
2	0.72	0.45	0.30	0.37
3	1.05	0.48	0.30	0.36
4	2.45	0.51	0.32	0.37
5	4.56	0.51	0.36	0.42
6	7.25	0.39	0.32	0.37
7	8.53	0.42	0.34	0.38
8	9.92	0.45	0.40	0.39
9	8.55	0.37	0.33	0.38
10	5.03	0.40	0.31	0.37
11	0.67	0.37	0.27	0.33
12	1.06	0.49	0.31	0.37
