month	prcp	t2m	u10m	v10m
1	0.99	0.45	0.30	0.36
2	0.81	0.44	0.31	0.37
3	1.18	0.50	0.31	0.36
4	2.71	0.49	0.32	0.38
5	4.94	0.52	0.37	0.43
6	7.61	0.37	0.32	0.38
7	8.99	0.42	0.37	0.42
8	10.74	0.44	0.41	0.43
9	9.19	0.37	0.37	0.41
10	5.44	0.39	0.34	0.41
11	0.71	0.36	0.27	0.33
12	1.26	0.48	0.31	0.37
