month	prcp	t2m	u10m	v10m
1	2.25	0.63	0.31	0.35
2	2.24	0.61	0.32	0.36
3	2.77	0.63	0.34	0.37
4	4.11	0.66	0.35	0.38
5	7.11	0.67	0.36	0.39
6	10.14	0.69	0.39	0.42
7	9.60	0.66	0.35	0.40
8	11.58	0.66	0.37	0.41
9	10.33	0.63	0.35	0.39
10	4.89	0.56	0.31	0.36
11	2.48	0.57	0.29	0.34
12	2.12	0.59	0.29	0.34
