month	prcp	t2m	u10m	v10m
1	-0.055	-0.064	-0.030	-0.071
2	-0.067	-0.062	-0.020	-0.056
3	-0.036	-0.091	-0.018	-0.052
4	0.018	-0.068	-0.015	-0.052
5	0.091	-0.067	-0.012	-0.038
6	0.089	-0.034	-0.010	-0.033
7	0.145	-0.054	-0.009	-0.052
8	0.164	-0.054	-0.009	-0.042
9	0.151	-0.052	-0.007	-0.038
10	-0.029	-0.088	-0.022	-0.061
11	-0.073	-0.116	-0.024	-0.062
12	-0.093	-0.119	-0.030	-0.078
