month	prcp	t2m	u10m	v10m
1	2.60	0.85	0.42	0.45
2	2.58	0.86	0.45	0.46
3	3.39	0.91	0.49	0.53
4	5.26	0.93	0.49	0.54
5	8.66	0.95	0.49	0.55
6	13.75	0.99	0.53	0.60
7	14.24	0.94	0.57	0.67
8	13.23	0.87	0.55	0.62
9	9.09	0.84	0.46	0.52
10	5.75	0.79	0.45	0.49
11	3.41	0.86	0.44	0.45
12	2.77	0.90	0.42	0.44
