month	prcp	t2m	u10m	v10m
1	4.13	1.09	0.54	0.60
2	4.08	1.01	0.53	0.59
3	6.48	1.13	0.59	0.64
4	7.39	1.13	0.60	0.65
5	13.17	1.07	0.59	0.66
6	22.09	1.17	0.70	0.75
7	27.76	1.10	0.69	0.76
8	28.73	1.19	0.72	0.79
9	18.76	0.99	0.61	0.67
10	8.32	0.98	0.55	0.65
11	6.06	0.90	0.52	0.56
12	3.70	0.99	0.53	0.58
