month	prcp	t2m	u10m	v10m
1	0.36	0.98	0.89	0.92
2	0.35	0.99	0.89	0.91
3	0.31	0.98	0.88	0.88
4	0.27	0.98	0.86	0.85
5	0.24	0.98	0.83	0.82
6	0.29	0.98	0.81	0.81
7	0.26	0.98	0.83	0.81
8	0.27	0.97	0.79	0.78
9	0.24	0.99	0.82	0.79
10	0.27	0.98	0.91	0.92
11	0.38	0.99	0.92	0.94
12	0.47	0.99	0.93	0.95
