month	prcp	t2m	u10m	v10m
1	0.32	0.98	0.89	0.92
2	0.36	0.98	0.89	0.91
3	0.29	0.97	0.87	0.89
4	0.28	0.96	0.85	0.86
5	0.25	0.96	0.82	0.83
6	0.27	0.96	0.80	0.81
7	0.22	0.96	0.81	0.82
8	0.23	0.96	0.76	0.78
9	0.20	0.97	0.80	0.79
10	0.24	0.97	0.90	0.92
11	0.35	0.98	0.91	0.94
12	0.42	0.98	0.92	0.95
