month	prcp	t2m	u10m	v10m
1	2.24	0.95	0.43	0.49
2	2.66	0.93	0.45	0.50
3	4.22	1.04	0.49	0.56
4	5.81	1.01	0.50	0.60
5	9.27	1.00	0.47	0.57
6	12.62	1.03	0.54	0.61
7	12.36	0.95	0.52	0.63
8	13.03	1.02	0.56	0.64
9	7.76	0.95	0.47	0.55
10	2.88	0.89	0.40	0.49
11	2.35	0.91	0.41	0.45
12	1.50	0.95	0.40	0.46
