month	prcp	t2m	u10m	v10m
1	4.17	1.15	0.57	0.64
2	4.55	1.12	0.60	0.65
3	7.03	1.27	0.64	0.73
4	10.44	1.23	0.66	0.78
5	16.99	1.21	0.62	0.75
6	23.28	1.27	0.71	0.81
7	23.96	1.18	0.69	0.82
8	24.96	1.25	0.74	0.83
9	16.46	1.15	0.63	0.72
10	6.81	1.07	0.54	0.65
11	5.46	1.09	0.55	0.60
12	2.92	1.14	0.54	0.61
