month	prcp	t2m	u10m	v10m
1	1.02	0.42	0.29	0.36
2	0.65	0.41	0.29	0.35
3	1.01	0.46	0.29	0.35
4	2.66	0.48	0.31	0.36
5	4.81	0.50	0.36	0.40
6	7.03	0.39	0.30	0.37
7	7.85	0.40	0.33	0.36
8	10.09	0.43	0.38	0.39
9	7.32	0.36	0.33	0.36
10	4.87	0.38	0.30	0.36
11	0.69	0.34	0.26	0.31
12	1.04	0.46	0.29	0.35
