year_bin	prcp	t2m	u10m	v10m
2015-2024	10.29	0.82	0.46	0.50
2025-2034	10.54	0.78	0.45	0.50
2035-2044	11.14	0.78	0.46	0.50
2045-2054	11.26	0.77	0.45	0.50
2055-2064	10.52	0.77	0.45	0.49
2065-2074	10.82	0.78	0.45	0.50
2075-2080	11.29	0.78	0.46	0.50
