year_bin	prcp	t2m	u10m	v10m
2015-2024	5.30	0.61	0.31	0.34
2025-2034	6.09	0.61	0.31	0.34
2035-2044	5.91	0.61	0.31	0.34
2045-2054	5.93	0.60	0.31	0.34
2055-2064	5.93	0.60	0.31	0.34
2065-2074	6.66	0.62	0.32	0.35
2075-2080	6.79	0.60	0.31	0.35
