month	prcp	t2m	u10m	v10m
1	3.06	0.77	0.39	0.39
2	2.41	0.80	0.41	0.43
3	2.89	0.84	0.43	0.43
4	5.33	0.92	0.45	0.48
5	9.09	0.98	0.45	0.50
6	15.37	1.07	0.50	0.59
7	12.75	0.94	0.48	0.56
8	14.34	0.85	0.49	0.56
9	10.36	0.84	0.46	0.53
10	3.54	0.75	0.37	0.40
11	1.78	0.69	0.35	0.34
12	1.51	0.72	0.35	0.34
