month	prcp	t2m	u10m	v10m
1	4.08	0.88	0.51	0.55
2	4.57	0.87	0.53	0.57
3	5.71	0.89	0.55	0.59
4	6.49	0.89	0.55	0.58
5	14.16	0.90	0.56	0.59
6	20.15	0.97	0.63	0.66
7	19.18	0.87	0.55	0.60
8	22.73	0.88	0.58	0.62
9	21.15	0.84	0.54	0.61
10	13.49	0.80	0.52	0.61
11	5.88	0.79	0.49	0.54
12	4.24	0.85	0.49	0.53
