month	prcp	t2m	u10m	v10m
1	4.01	2.58	1.19	1.55
2	3.59	2.61	1.18	1.54
3	4.01	2.59	1.13	1.57
4	5.33	2.58	1.18	1.68
5	7.85	2.76	1.16	1.78
6	9.91	2.75	1.17	1.79
7	11.35	2.88	1.18	1.81
8	12.29	2.85	1.20	1.84
9	12.08	2.64	1.21	1.87
10	7.60	2.44	1.16	1.77
11	3.65	2.43	1.11	1.57
12	3.84	2.60	1.15	1.60
