month	prcp	t2m	u10m	v10m
1	0.009	-0.024	-0.012	-0.052
2	0.011	-0.011	-0.011	-0.051
3	0.013	-0.012	-0.004	-0.044
4	0.028	-0.012	0.007	-0.027
5	0.042	-0.004	0.016	-0.016
6	0.068	0.002	0.009	-0.024
7	0.057	0.005	0.007	-0.024
8	0.096	-0.001	0.008	-0.010
9	0.065	-0.008	0.006	-0.007
10	0.013	-0.039	-0.005	-0.035
11	0.011	-0.038	-0.005	-0.041
12	0.007	-0.032	-0.012	-0.052
