month	prcp	t2m	u10m	v10m
1	2.66	0.95	0.45	0.53
2	2.63	0.99	0.47	0.53
3	3.41	1.01	0.51	0.59
4	5.26	1.04	0.50	0.59
5	8.63	1.02	0.50	0.59
6	13.66	1.03	0.53	0.64
7	14.13	0.99	0.57	0.73
8	13.08	0.92	0.56	0.67
9	8.99	0.90	0.47	0.56
10	5.73	0.86	0.47	0.57
11	3.48	0.98	0.47	0.53
12	2.83	1.04	0.45	0.51
