month	prcp	t2m	u10m	v10m
1	1.10	0.46	0.32	0.41
2	0.81	0.47	0.33	0.40
3	1.12	0.48	0.32	0.39
4	2.48	0.50	0.34	0.41
5	4.87	0.55	0.40	0.44
6	7.08	0.40	0.34	0.40
7	8.55	0.43	0.40	0.42
8	9.98	0.48	0.43	0.45
9	8.73	0.41	0.39	0.43
10	5.04	0.40	0.34	0.42
11	0.73	0.40	0.29	0.36
12	1.17	0.53	0.34	0.42
