month	prcp	t2m	u10m	v10m
1	-0.016	0.002	0.014	0.018
2	-0.016	0.002	0.017	0.020
3	-0.013	0.003	0.017	0.019
4	-0.001	0.001	0.013	0.018
5	-0.001	0.002	0.010	0.017
6	-0.003	0.001	0.009	0.015
7	-0.001	0.001	0.005	0.015
8	-0.012	0.002	0.007	0.015
9	-0.014	0.003	0.005	0.011
10	-0.021	0.004	0.011	0.017
11	-0.030	0.003	0.014	0.015
12	-0.023	0.002	0.017	0.019
